mechanism,p,threshold,bonus,audit_pi,side_interest,strategy,report,expected_payoff,deviation_gain,audit_score_variance
coupled_audit,0.9,0.7,0.5,0.2,0.25,deflated,0.75,1.3875,-0.022500000000000187,3.263125
coupled_audit,0.9,0.7,0.5,0.2,0.25,threshold,0.7,1.37,-0.040000000000000036,3.0995999999999992
coupled_audit,0.9,0.7,0.5,0.2,0.25,best_grid,0.9,1.4100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,0.5,0.2,0.25,truthful,0.9,1.1600000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,0.5,0.2,0.25,inflated,1,1.15,-0.010000000000000231,3.69
separated_audit,0.9,0.7,0.5,0.2,0.25,deflated,0.75,1.1375,-0.022500000000000187,3.263125
separated_audit,0.9,0.7,0.5,0.2,0.25,threshold,0.7,1.12,-0.040000000000000036,3.0995999999999992
separated_audit,0.9,0.7,0.5,0.2,0.25,best_grid,0.9,1.1600000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,0.5,0.2,1,truthful,0.9,1.4100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,0.5,0.2,1,inflated,1,1.4,-0.010000000000000231,3.69
coupled_winner,0.9,0.7,0.5,0.2,1,deflated,0.75,1.3875,-0.022500000000000187,3.263125
coupled_winner,0.9,0.7,0.5,0.2,1,threshold,0.7,1.37,-0.040000000000000036,3.0995999999999992
coupled_winner,0.9,0.7,0.5,0.2,1,best_grid,0.9,1.4100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,0.5,0.2,1,truthful,0.9,1.4100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,0.5,0.2,1,inflated,1,1.4,-0.010000000000000231,3.69
coupled_audit,0.9,0.7,0.5,0.2,1,deflated,0.75,1.3875,-0.022500000000000187,3.263125
coupled_audit,0.9,0.7,0.5,0.2,1,threshold,0.7,1.37,-0.040000000000000036,3.0995999999999992
coupled_audit,0.9,0.7,0.5,0.2,1,best_grid,0.9,1.4100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,0.5,0.2,1,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,0.5,0.2,1,inflated,1,1.9,-0.010000000000000231,3.69
separated_audit,0.9,0.7,0.5,0.2,1,deflated,0.75,1.8875,-0.022500000000000187,3.263125
separated_audit,0.9,0.7,0.5,0.2,1,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
separated_audit,0.9,0.7,0.5,0.2,1,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,0.5,0.2,4,truthful,0.9,1.4100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,0.5,0.2,4,inflated,1,1.4,-0.010000000000000231,3.69
coupled_winner,0.9,0.7,0.5,0.2,4,deflated,0.75,1.3875,-0.022500000000000187,3.263125
coupled_winner,0.9,0.7,0.5,0.2,4,threshold,0.7,1.37,-0.040000000000000036,3.0995999999999992
coupled_winner,0.9,0.7,0.5,0.2,4,best_grid,0.9,1.4100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,0.5,0.2,4,truthful,0.9,1.4100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,0.5,0.2,4,inflated,1,1.4,-0.010000000000000231,3.69
coupled_audit,0.9,0.7,0.5,0.2,4,deflated,0.75,1.3875,-0.022500000000000187,3.263125
coupled_audit,0.9,0.7,0.5,0.2,4,threshold,0.7,1.37,-0.040000000000000036,3.0995999999999992
coupled_audit,0.9,0.7,0.5,0.2,4,best_grid,0.9,1.4100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,0.5,0.2,4,truthful,0.9,4.91,0.0,3.6003999999999996
separated_audit,0.9,0.7,0.5,0.2,4,inflated,1,4.9,-0.009999999999999787,3.69
separated_audit,0.9,0.7,0.5,0.2,4,deflated,0.75,4.8875,-0.022499999999999964,3.263125
separated_audit,0.9,0.7,0.5,0.2,4,threshold,0.7,4.87,-0.040000000000000036,3.0995999999999992
separated_audit,0.9,0.7,0.5,0.2,4,best_grid,0.9,4.91,0.0,3.6003999999999996
coupled_winner,0.9,0.7,0.5,1,0,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,0,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_winner,0.9,0.7,0.5,1,0,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_winner,0.9,0.7,0.5,1,0,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_winner,0.9,0.7,0.5,1,0,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,0,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,0,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_audit,0.9,0.7,0.5,1,0,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_audit,0.9,0.7,0.5,1,0,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_audit,0.9,0.7,0.5,1,0,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,0,truthful,0.9,0.91,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,0,inflated,1,0.9,-0.010000000000000009,0.08999999999999997
separated_audit,0.9,0.7,0.5,1,0,deflated,0.75,0.8875,-0.022500000000000075,0.022500000000000075
separated_audit,0.9,0.7,0.5,1,0,threshold,0.7,0.87,-0.040000000000000036,0.014399999999999857
separated_audit,0.9,0.7,0.5,1,0,best_grid,0.9,0.91,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,0.25,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,0.25,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_winner,0.9,0.7,0.5,1,0.25,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_winner,0.9,0.7,0.5,1,0.25,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_winner,0.9,0.7,0.5,1,0.25,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,0.25,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,0.25,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_audit,0.9,0.7,0.5,1,0.25,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_audit,0.9,0.7,0.5,1,0.25,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_audit,0.9,0.7,0.5,1,0.25,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,0.25,truthful,0.9,1.1600000000000001,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,0.25,inflated,1,1.15,-0.010000000000000231,0.08999999999999997
separated_audit,0.9,0.7,0.5,1,0.25,deflated,0.75,1.1375,-0.022500000000000187,0.022500000000000075
separated_audit,0.9,0.7,0.5,1,0.25,threshold,0.7,1.12,-0.040000000000000036,0.014399999999999857
separated_audit,0.9,0.7,0.5,1,0.25,best_grid,0.9,1.1600000000000001,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,1,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,1,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_winner,0.9,0.7,0.5,1,1,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_winner,0.9,0.7,0.5,1,1,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_winner,0.9,0.7,0.5,1,1,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,1,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,1,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_audit,0.9,0.7,0.5,1,1,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_audit,0.9,0.7,0.5,1,1,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_audit,0.9,0.7,0.5,1,1,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,1,truthful,0.9,1.9100000000000001,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,1,inflated,1,1.9,-0.010000000000000231,0.08999999999999997
separated_audit,0.9,0.7,0.5,1,1,deflated,0.75,1.8875,-0.022500000000000187,0.022500000000000075
separated_audit,0.9,0.7,0.5,1,1,threshold,0.7,1.87,-0.040000000000000036,0.014399999999999857
separated_audit,0.9,0.7,0.5,1,1,best_grid,0.9,1.9100000000000001,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,4,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_winner,0.9,0.7,0.5,1,4,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_winner,0.9,0.7,0.5,1,4,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_winner,0.9,0.7,0.5,1,4,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_winner,0.9,0.7,0.5,1,4,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,4,truthful,0.9,1.4100000000000001,0.0,0.057599999999999985
coupled_audit,0.9,0.7,0.5,1,4,inflated,1,1.4,-0.010000000000000231,0.08999999999999997
coupled_audit,0.9,0.7,0.5,1,4,deflated,0.75,1.3875,-0.022500000000000187,0.022500000000000075
coupled_audit,0.9,0.7,0.5,1,4,threshold,0.7,1.37,-0.040000000000000036,0.014399999999999857
coupled_audit,0.9,0.7,0.5,1,4,best_grid,0.9,1.4100000000000001,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,4,truthful,0.9,4.91,0.0,0.057599999999999985
separated_audit,0.9,0.7,0.5,1,4,inflated,1,4.9,-0.009999999999999787,0.08999999999999997
separated_audit,0.9,0.7,0.5,1,4,deflated,0.75,4.8875,-0.022499999999999964,0.022500000000000075
separated_audit,0.9,0.7,0.5,1,4,threshold,0.7,4.87,-0.040000000000000036,0.014399999999999857
separated_audit,0.9,0.7,0.5,1,4,best_grid,0.9,4.91,0.0,0.057599999999999985
coupled_winner,0.9,0.7,1,0.01,0,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,0,inflated,1,1.9,-0.010000000000000231,89.19
coupled_winner,0.9,0.7,1,0.01,0,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_winner,0.9,0.7,1,0.01,0,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_winner,0.9,0.7,1,0.01,0,best_grid,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,0,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,0,inflated,1,1.9,-0.010000000000000231,89.19
coupled_audit,0.9,0.7,1,0.01,0,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_audit,0.9,0.7,1,0.01,0,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_audit,0.9,0.7,1,0.01,0,best_grid,0.9,1.9100000000000001,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,0,truthful,0.9,0.91,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,0,inflated,1,0.9,-0.010000000000000009,89.19
separated_audit,0.9,0.7,1,0.01,0,deflated,0.75,0.8875,-0.022500000000000075,80.22796875
separated_audit,0.9,0.7,1,0.01,0,threshold,0.7,0.87,-0.040000000000000036,76.37309999999998
separated_audit,0.9,0.7,1,0.01,0,best_grid,0.9,0.91,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,0.25,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,0.25,inflated,1,1.9,-0.010000000000000231,89.19
coupled_winner,0.9,0.7,1,0.01,0.25,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_winner,0.9,0.7,1,0.01,0.25,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_winner,0.9,0.7,1,0.01,0.25,best_grid,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,0.25,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,0.25,inflated,1,1.9,-0.010000000000000231,89.19
coupled_audit,0.9,0.7,1,0.01,0.25,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_audit,0.9,0.7,1,0.01,0.25,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_audit,0.9,0.7,1,0.01,0.25,best_grid,0.9,1.9100000000000001,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,0.25,truthful,0.9,1.1600000000000001,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,0.25,inflated,1,1.15,-0.010000000000000231,89.19
separated_audit,0.9,0.7,1,0.01,0.25,deflated,0.75,1.1375,-0.022500000000000187,80.22796875
separated_audit,0.9,0.7,1,0.01,0.25,threshold,0.7,1.12,-0.040000000000000036,76.37309999999998
separated_audit,0.9,0.7,1,0.01,0.25,best_grid,0.9,1.1600000000000001,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,1,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,1,inflated,1,1.9,-0.010000000000000231,89.19
coupled_winner,0.9,0.7,1,0.01,1,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_winner,0.9,0.7,1,0.01,1,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_winner,0.9,0.7,1,0.01,1,best_grid,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,1,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,1,inflated,1,1.9,-0.010000000000000231,89.19
coupled_audit,0.9,0.7,1,0.01,1,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_audit,0.9,0.7,1,0.01,1,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_audit,0.9,0.7,1,0.01,1,best_grid,0.9,1.9100000000000001,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,1,truthful,0.9,1.9100000000000001,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,1,inflated,1,1.9,-0.010000000000000231,89.19
separated_audit,0.9,0.7,1,0.01,1,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
separated_audit,0.9,0.7,1,0.01,1,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
separated_audit,0.9,0.7,1,0.01,1,best_grid,0.9,1.9100000000000001,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,4,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_winner,0.9,0.7,1,0.01,4,inflated,1,1.9,-0.010000000000000231,89.19
coupled_winner,0.9,0.7,1,0.01,4,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_winner,0.9,0.7,1,0.01,4,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_winner,0.9,0.7,1,0.01,4,best_grid,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,4,truthful,0.9,1.9100000000000001,0.0,87.7419
coupled_audit,0.9,0.7,1,0.01,4,inflated,1,1.9,-0.010000000000000231,89.19
coupled_audit,0.9,0.7,1,0.01,4,deflated,0.75,1.8875,-0.022500000000000187,80.22796875
coupled_audit,0.9,0.7,1,0.01,4,threshold,0.7,1.87,-0.040000000000000036,76.37309999999998
coupled_audit,0.9,0.7,1,0.01,4,best_grid,0.9,1.9100000000000001,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,4,truthful,0.9,4.91,0.0,87.7419
separated_audit,0.9,0.7,1,0.01,4,inflated,1,4.9,-0.009999999999999787,89.19
separated_audit,0.9,0.7,1,0.01,4,deflated,0.75,4.8875,-0.022499999999999964,80.22796875
separated_audit,0.9,0.7,1,0.01,4,threshold,0.7,4.87,-0.040000000000000036,76.37309999999998
separated_audit,0.9,0.7,1,0.01,4,best_grid,0.9,4.91,0.0,87.7419
coupled_winner,0.9,0.7,1,0.05,0,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,0,inflated,1,1.9,-0.010000000000000231,17.19
coupled_winner,0.9,0.7,1,0.05,0,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_winner,0.9,0.7,1,0.05,0,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_winner,0.9,0.7,1,0.05,0,best_grid,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,0,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,0,inflated,1,1.9,-0.010000000000000231,17.19
coupled_audit,0.9,0.7,1,0.05,0,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_audit,0.9,0.7,1,0.05,0,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_audit,0.9,0.7,1,0.05,0,best_grid,0.9,1.9100000000000001,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,0,truthful,0.9,0.91,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,0,inflated,1,0.9,-0.010000000000000009,17.19
separated_audit,0.9,0.7,1,0.05,0,deflated,0.75,0.8875,-0.022500000000000075,15.41546875
separated_audit,0.9,0.7,1,0.05,0,threshold,0.7,0.87,-0.040000000000000036,14.669099999999997
separated_audit,0.9,0.7,1,0.05,0,best_grid,0.9,0.91,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,0.25,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,0.25,inflated,1,1.9,-0.010000000000000231,17.19
coupled_winner,0.9,0.7,1,0.05,0.25,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_winner,0.9,0.7,1,0.05,0.25,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_winner,0.9,0.7,1,0.05,0.25,best_grid,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,0.25,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,0.25,inflated,1,1.9,-0.010000000000000231,17.19
coupled_audit,0.9,0.7,1,0.05,0.25,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_audit,0.9,0.7,1,0.05,0.25,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_audit,0.9,0.7,1,0.05,0.25,best_grid,0.9,1.9100000000000001,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,0.25,truthful,0.9,1.1600000000000001,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,0.25,inflated,1,1.15,-0.010000000000000231,17.19
separated_audit,0.9,0.7,1,0.05,0.25,deflated,0.75,1.1375,-0.022500000000000187,15.41546875
separated_audit,0.9,0.7,1,0.05,0.25,threshold,0.7,1.12,-0.040000000000000036,14.669099999999997
separated_audit,0.9,0.7,1,0.05,0.25,best_grid,0.9,1.1600000000000001,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,1,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,1,inflated,1,1.9,-0.010000000000000231,17.19
coupled_winner,0.9,0.7,1,0.05,1,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_winner,0.9,0.7,1,0.05,1,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_winner,0.9,0.7,1,0.05,1,best_grid,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,1,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,1,inflated,1,1.9,-0.010000000000000231,17.19
coupled_audit,0.9,0.7,1,0.05,1,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_audit,0.9,0.7,1,0.05,1,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_audit,0.9,0.7,1,0.05,1,best_grid,0.9,1.9100000000000001,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,1,truthful,0.9,1.9100000000000001,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,1,inflated,1,1.9,-0.010000000000000231,17.19
separated_audit,0.9,0.7,1,0.05,1,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
separated_audit,0.9,0.7,1,0.05,1,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
separated_audit,0.9,0.7,1,0.05,1,best_grid,0.9,1.9100000000000001,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,4,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_winner,0.9,0.7,1,0.05,4,inflated,1,1.9,-0.010000000000000231,17.19
coupled_winner,0.9,0.7,1,0.05,4,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_winner,0.9,0.7,1,0.05,4,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_winner,0.9,0.7,1,0.05,4,best_grid,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,4,truthful,0.9,1.9100000000000001,0.0,16.8859
coupled_audit,0.9,0.7,1,0.05,4,inflated,1,1.9,-0.010000000000000231,17.19
coupled_audit,0.9,0.7,1,0.05,4,deflated,0.75,1.8875,-0.022500000000000187,15.41546875
coupled_audit,0.9,0.7,1,0.05,4,threshold,0.7,1.87,-0.040000000000000036,14.669099999999997
coupled_audit,0.9,0.7,1,0.05,4,best_grid,0.9,1.9100000000000001,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,4,truthful,0.9,4.91,0.0,16.8859
separated_audit,0.9,0.7,1,0.05,4,inflated,1,4.9,-0.009999999999999787,17.19
separated_audit,0.9,0.7,1,0.05,4,deflated,0.75,4.8875,-0.022499999999999964,15.41546875
separated_audit,0.9,0.7,1,0.05,4,threshold,0.7,4.87,-0.040000000000000036,14.669099999999997
separated_audit,0.9,0.7,1,0.05,4,best_grid,0.9,4.91,0.0,16.8859
coupled_winner,0.9,0.7,1,0.2,0,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,0,inflated,1,1.9,-0.010000000000000231,3.69
coupled_winner,0.9,0.7,1,0.2,0,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_winner,0.9,0.7,1,0.2,0,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
coupled_winner,0.9,0.7,1,0.2,0,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,1,0.2,0,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,1,0.2,0,inflated,1,1.9,-0.010000000000000231,3.69
coupled_audit,0.9,0.7,1,0.2,0,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_audit,0.9,0.7,1,0.2,0,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
coupled_audit,0.9,0.7,1,0.2,0,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,1,0.2,0,truthful,0.9,0.91,0.0,3.6003999999999996
separated_audit,0.9,0.7,1,0.2,0,inflated,1,0.9,-0.010000000000000009,3.69
separated_audit,0.9,0.7,1,0.2,0,deflated,0.75,0.8875,-0.022500000000000075,3.263125
separated_audit,0.9,0.7,1,0.2,0,threshold,0.7,0.87,-0.040000000000000036,3.0995999999999992
separated_audit,0.9,0.7,1,0.2,0,best_grid,0.9,0.91,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,0.25,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,0.25,inflated,1,1.9,-0.010000000000000231,3.69
coupled_winner,0.9,0.7,1,0.2,0.25,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_winner,0.9,0.7,1,0.2,0.25,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
coupled_winner,0.9,0.7,1,0.2,0.25,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,1,0.2,0.25,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,1,0.2,0.25,inflated,1,1.9,-0.010000000000000231,3.69
coupled_audit,0.9,0.7,1,0.2,0.25,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_audit,0.9,0.7,1,0.2,0.25,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
coupled_audit,0.9,0.7,1,0.2,0.25,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,1,0.2,0.25,truthful,0.9,1.1600000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,1,0.2,0.25,inflated,1,1.15,-0.010000000000000231,3.69
separated_audit,0.9,0.7,1,0.2,0.25,deflated,0.75,1.1375,-0.022500000000000187,3.263125
separated_audit,0.9,0.7,1,0.2,0.25,threshold,0.7,1.12,-0.040000000000000036,3.0995999999999992
separated_audit,0.9,0.7,1,0.2,0.25,best_grid,0.9,1.1600000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,1,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,1,inflated,1,1.9,-0.010000000000000231,3.69
coupled_winner,0.9,0.7,1,0.2,1,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_winner,0.9,0.7,1,0.2,1,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
coupled_winner,0.9,0.7,1,0.2,1,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,1,0.2,1,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_audit,0.9,0.7,1,0.2,1,inflated,1,1.9,-0.010000000000000231,3.69
coupled_audit,0.9,0.7,1,0.2,1,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_audit,0.9,0.7,1,0.2,1,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
coupled_audit,0.9,0.7,1,0.2,1,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,1,0.2,1,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
separated_audit,0.9,0.7,1,0.2,1,inflated,1,1.9,-0.010000000000000231,3.69
separated_audit,0.9,0.7,1,0.2,1,deflated,0.75,1.8875,-0.022500000000000187,3.263125
separated_audit,0.9,0.7,1,0.2,1,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
separated_audit,0.9,0.7,1,0.2,1,best_grid,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,4,truthful,0.9,1.9100000000000001,0.0,3.6003999999999996
coupled_winner,0.9,0.7,1,0.2,4,inflated,1,1.9,-0.010000000000000231,3.69
coupled_winner,0.9,0.7,1,0.2,4,deflated,0.75,1.8875,-0.022500000000000187,3.263125
coupled_winner,0.9,0.7,1,0.2,4,threshold,0.7,1.87,-0.040000000000000036,3.0995999999999992
